level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N1,名詞：抽象・概念②（N1）,神秘,神秘[しんぴ],しんぴ,shinpi,名,神秘,宇宙[うちゅう]には 未[いま]だ 多[おお]くの 神秘[しんぴ]が 残[のこ]されている。,宇宙中仍留有許多神秘。
N1,名詞：抽象・概念②（N1）,秘訣,秘訣[ひけつ],ひけつ,hiketsu,名,秘訣,長生[ながい]きの 秘訣[ひけつ]は 規則[きそく] 正[ただ]しい 生活[せいかつ]だ。,長壽的秘訣是規律的生活。
N1,名詞：抽象・概念②（N1）,弱み,弱[よわ]み,よわみ,yowami,名,弱點；把柄,相手[あいて]に 弱[よわ]みを 握[にぎ]られてしまった。,被對方抓住了把柄。
N1,名詞：抽象・概念②（N1）,強み,強[つよ]み,つよみ,tsuyomi,名,優勢；長處,語学力[ごがくりょく]が 彼[かれ]の 一番[いちばん]の 強[つよ]みだ。,語言能力是他最大的強項。
N1,名詞：抽象・概念②（N1）,落とし穴,落とし穴[おとしあな],おとしあな,otoshiana,名,陷阱,契約書[けいやくしょ]には 思[おも]わぬ 落[お]とし 穴[あな]が 潜[ひそ]んでいる。,合約裡潛藏著意想不到的陷阱。
N1,名詞：抽象・概念②（N1）,死角,死角[しかく],しかく,shikaku,名,死角；盲區,運転[うんてん] 中[ちゅう]は 死角[しかく]に 注意[ちゅうい]しなければならない。,開車時必須注意死角。
N1,名詞：抽象・概念②（N1）,泣き所,泣き所[なきどころ],なきどころ,nakidokoro,名,弱點；軟肋,資金[しきん] 不足[ぶそく]がこの 計画[けいかく]の 泣[な]き 所[どころ]だ。,資金不足是這項計畫的軟肋。
N1,名詞：抽象・概念②（N1）,胎動,胎動[たいどう],たいどう,taidō,名,萌動；悸動,社会[しゃかい]に 新[あたら]しい 時代[じだい]の 胎動[たいどう]が 感[かん]じられる。,社會上能感受到新時代的萌動。
N1,名詞：抽象・概念②（N1）,萌芽,萌芽[ほうが],ほうが,hōga,名,萌芽,この 論文[ろんぶん]には 新[あたら]しい 思想[しそう]の 萌芽[ほうが]が 見[み]られる。,這篇論文中可見新思想的萌芽。
N1,名詞：抽象・概念②（N1）,先駆け,先駆[さきが]け,さきがけ,sakigake,名,先驅；開端,彼[かれ]はこの 分野[ぶんや]の 研究[けんきゅう]の 先駆[さきが]けだ。,他是這個領域研究的先驅。
N1,名詞：抽象・概念②（N1）,糸口,糸口[いとぐち],いとぐち,itoguchi,名,線索；頭緒,ようやく 問題[もんだい] 解決[かいけつ]の 糸口[いとぐち]が 見[み]つかった。,終於找到了解決問題的線索。
N1,名詞：抽象・概念②（N1）,手掛かり,手掛[てが]かり,てがかり,tegakari,名,線索,警察[けいさつ]は 事件[じけん]の 手掛[てが]かりを 探[さが]している。,警方正在尋找案件的線索。
N1,名詞：抽象・概念②（N1）,発露,発露[はつろ],はつろ,hatsuro,名,流露；表露,彼女[かのじょ]の 涙[なみだ]は 素直[すなお]な 感情[かんじょう]の 発露[はつろ]だった。,她的眼淚是真情的自然流露。
N1,名詞：抽象・概念②（N1）,体面,体面[たいめん],たいめん,taimen,名,體面；面子,彼[かれ]は 体面[たいめん]を 保[たも]つために 無理[むり]をしている。,他為了維持體面而勉強自己。
N1,名詞：抽象・概念②（N1）,面目,面目[めんぼく],めんぼく,menboku,名,面子；顏面,期待[きたい]に 応[こた]えられず、 面目[めんぼく]を 失[うしな]った。,未能不負期望，丟了顏面。
N1,名詞：抽象・概念②（N1）,うわべ,うわべ,うわべ,uwabe,名,表面；外表,うわべだけの 付[つ]き 合[あ]いには 意味[いみ]がない。,只有表面的交往毫無意義。
N1,名詞：抽象・概念②（N1）,体裁,体裁[ていさい],ていさい,teisai,名,外表；體面,中身[なかみ]より 体裁[ていさい]ばかりを 気[き]にしている。,比起內容，只在意外表的體面。
N1,名詞：抽象・概念②（N1）,虚飾,虚飾[きょしょく],きょしょく,kyoshoku,名,虛飾,虚飾[きょしょく]を 捨[す]てて、ありのままに 生[い]きたい。,想拋開虛飾，活得真實。
N1,名詞：抽象・概念②（N1）,装い,装[よそお]い,よそおい,yosooi,名,裝扮；外貌,店内[てんない]は 春[はる]らしい 装[よそお]いに 変[か]わっていた。,店內換上了充滿春意的裝扮。
N1,名詞：抽象・概念②（N1）,偽り,偽[いつわ]り,いつわり,itsuwari,名,虛偽；謊言,彼[かれ]の 言葉[ことば]に 偽[いつわ]りはなかった。,他的話裡沒有虛假。
N1,名詞：抽象・概念②（N1）,虚偽,虚偽[きょぎ],きょぎ,kyogi,名,虛偽；虛假,虚偽[きょぎ]の 申告[しんこく]は 罰[ばっ]せられる。,虛假申報將受處罰。
N1,名詞：抽象・概念②（N1）,一面,一面[いちめん],いちめん,ichimen,名,一面；一方面,厳[きび]しい 彼[かれ]にも 優[やさ]しい 一面[いちめん]がある。,嚴厲的他也有溫柔的一面。
N1,名詞：抽象・概念②（N1）,断面,断面[だんめん],だんめん,danmen,名,剖面；斷面,この 写真[しゃしん]は 現代[げんだい] 社会[しゃかい]の 断面[だんめん]を 映[うつ]している。,這張照片映照出現代社會的一個剖面。
N1,名詞：抽象・概念②（N1）,情緒,情緒[じょうちょ],じょうちょ,jōcho,名,情緒；情調,古都[こと]の 町[まち]には 独特[どくとく]の 情緒[じょうちょ]が 漂[ただよ]う。,古都的街道飄散著獨特的情調。
N1,名詞：抽象・概念②（N1）,情感,情感[じょうかん],じょうかん,jōkan,名,情感,この 詩[し]は 豊[ゆた]かな 情感[じょうかん]にあふれている。,這首詩充滿豐富的情感。
N1,名詞：抽象・概念②（N1）,余情,余情[よじょう],よじょう,yojō,名,餘情；餘韻,短歌[たんか]には 言葉[ことば]に 尽[つ]くせぬ 余情[よじょう]がある。,短歌中有著言語難盡的餘情。
N1,名詞：抽象・概念②（N1）,妙趣,妙趣[みょうしゅ],みょうしゅ,myōshu,名,妙趣,この 絵[え]には 言[い]い 表[あらわ]せない 妙趣[みょうしゅ]がある。,這幅畫有難以言喻的妙趣。
N1,名詞：抽象・概念②（N1）,風味,風味[ふうみ],ふうみ,fūmi,名,風味,この 茶[ちゃ]は 独特[どくとく]の 風味[ふうみ]が 楽[たの]しめる。,這種茶能品味到獨特的風味。
N1,名詞：抽象・概念②（N1）,風格,風格[ふうかく],ふうかく,fūkaku,名,風格；氣派,年[とし]を 重[かさ]ね、 彼[かれ]には 指導者[しどうしゃ]の 風格[ふうかく]が 備[そな]わった。,隨著年歲增長，他具備了領導者的風範。
N1,名詞：抽象・概念②（N1）,気品,気品[きひん],きひん,kihin,名,氣質；高雅,彼女[かのじょ]の 所作[しょさ]には 気品[きひん]が 感[かん]じられる。,她的舉止讓人感到一股高雅。
N1,名詞：抽象・概念②（N1）,品格,品格[ひんかく],ひんかく,hinkaku,名,品格,言葉遣[ことばづか]いには、その 人[ひと]の 品格[ひんかく]が 表[あらわ]れる。,用詞遣字會顯露出一個人的品格。
N1,名詞：論理・言語・思考（N1）,論法,論法[ろんぽう],ろんぽう,ronpō,名,論證方式；推論法,彼[かれ]の 論法[ろんぽう]には 無理[むり]がある。,他的論證方式有些牽強。
N1,名詞：論理・言語・思考（N1）,方策,方策[ほうさく],ほうさく,hōsaku,名,對策；辦法,問題[もんだい]を 解決[かいけつ]する 方策[ほうさく]を 考[かんが]える。,思考解決問題的對策。
N1,名詞：論理・言語・思考（N1）,方途,方途[ほうと],ほうと,hōto,名,方法；途徑,打開[だかい]の 方途[ほうと]を 探[さが]る。,尋找打開局面的途徑。
N1,名詞：論理・言語・思考（N1）,手立て,手立[てだ]て,てだて,tedate,名,方法；手段,もう 手立[てだ]てが 残[のこ]っていない。,已經沒有別的辦法了。
N1,名詞：論理・言語・思考（N1）,手腕,手腕[しゅわん],しゅわん,shuwan,名,手腕；本領,彼女[かのじょ]は 経営[けいえい]の 手腕[しゅわん]を 発揮[はっき]した。,她發揮了經營的手腕。
N1,名詞：論理・言語・思考（N1）,力量,力量[りきりょう],りきりょう,rikiryō,名,力量；能力,この 仕事[しごと]には 相当[そうとう]の 力量[りきりょう]が 要[い]る。,這份工作需要相當的能力。
N1,名詞：論理・言語・思考（N1）,技量,技量[ぎりょう],ぎりょう,giryō,名,技術能力；本領,職人[しょくにん]の 技量[ぎりょう]に 感心[かんしん]した。,對工匠的技術能力感到佩服。
N1,名詞：論理・言語・思考（N1）,才覚,才覚[さいかく],さいかく,saikaku,名,才智；機智,彼[かれ]は 商売[しょうばい]の 才覚[さいかく]がある。,他有做生意的才智。
N1,名詞：論理・言語・思考（N1）,機知,機知[きち],きち,kichi,名,機智,機知[きち]に 富[と]んだ 返答[へんとう]に 皆[みな]が 笑[わら]った。,富有機智的回答讓大家都笑了。
N1,名詞：論理・言語・思考（N1）,機転,機転[きてん],きてん,kiten,名,機靈；隨機應變,彼女[かのじょ]は 機転[きてん]を 利[き]かせて 危機[きき]を 救[すく]った。,她隨機應變化解了危機。
N1,名詞：論理・言語・思考（N1）,頓知,頓知[とんち],とんち,tonchi,名,急智；機智,子供[こども]の 頓知[とんち]に 大人[おとな]が 驚[おどろ]いた。,大人被孩子的急智驚到了。
N1,名詞：論理・言語・思考（N1）,思慮,思慮[しりょ],しりょ,shiryo,名,思慮；考慮,思慮[しりょ]の 足[た]りない 発言[はつげん]を 反省[はんせい]する。,反省考慮不周的發言。
N1,名詞：論理・言語・思考（N1）,熟慮,熟慮[じゅくりょ],じゅくりょ,jukuryo,名,深思熟慮,熟慮[じゅくりょ]の 末[すえ]に 転職[てんしょく]を 決[き]めた。,深思熟慮後決定換工作。
N1,名詞：論理・言語・思考（N1）,考察,考察[こうさつ],こうさつ,kōsatsu,名,考察；探討,論文[ろんぶん]で 結果[けっか]を 詳[くわ]しく 考察[こうさつ]する。,在論文中詳細探討結果。
N1,名詞：論理・言語・思考（N1）,洞察,洞察[どうさつ],どうさつ,dōsatsu,名,洞察,鋭[するど]い 洞察[どうさつ]で 本質[ほんしつ]を 見抜[みぬ]く。,以敏銳的洞察看穿本質。
N1,名詞：論理・言語・思考（N1）,吟味,吟味[ぎんみ],ぎんみ,ginmi,名,仔細斟酌；精挑,材料[ざいりょう]を 吟味[ぎんみ]して 料理[りょうり]を 作[つく]る。,精挑材料來做菜。
N1,名詞：論理・言語・思考（N1）,精査,精査[せいさ],せいさ,seisa,名,詳查；細查,書類[しょるい]を 精査[せいさ]してから 提出[ていしゅつ]する。,仔細審查文件後再提交。
N1,名詞：論理・言語・思考（N1）,弁舌,弁舌[べんぜつ],べんぜつ,benzetsu,名,口才；辯才,彼[かれ]の 巧[たく]みな 弁舌[べんぜつ]に 聴衆[ちょうしゅう]が 引[ひ]き 込[こ]まれた。,他巧妙的口才吸引了聽眾。
N1,名詞：論理・言語・思考（N1）,雄弁,雄弁[ゆうべん],ゆうべん,yūben,名,雄辯,彼[かれ]は 雄弁[ゆうべん]に 持論[じろん]を 語[かた]った。,他雄辯地闡述了自己的主張。
N1,名詞：論理・言語・思考（N1）,能弁,能弁[のうべん],のうべん,nōben,名,能言善道,司会者[しかいしゃ]は 能弁[のうべん]で 場[ば]を 盛[も]り 上[あ]げた。,主持人能言善道炒熱了場子。
N1,名詞：論理・言語・思考（N1）,寡黙,寡黙[かもく],かもく,kamoku,名,寡言；沉默寡言,父[ちち]は 寡黙[かもく]だが 優[やさ]しい 人[ひと]だ。,父親沉默寡言但是個溫柔的人。
N1,名詞：論理・言語・思考（N1）,建設的,建設的[けんせつてき],けんせつてき,kensetsuteki,名,建設性的,会議[かいぎ]で 建設的[けんせつてき]な 意見[いけん]を 出[だ]す。,在會議上提出有建設性的意見。
N1,名詞：論理・言語・思考（N1）,譲歩,譲歩[じょうほ],じょうほ,jōho,名,讓步,双方[そうほう]が 譲歩[じょうほ]して 話[はなし]がまとまった。,雙方讓步後談成了。
N1,名詞：論理・言語・思考（N1）,妥結,妥結[だけつ],だけつ,daketsu,名,妥協達成協議,長[なが]い 交渉[こうしょう]の 末[すえ]に 妥結[だけつ]した。,經過漫長的談判後達成協議。
N1,名詞：論理・言語・思考（N1）,決裂,決裂[けつれつ],けつれつ,ketsuretsu,名,決裂；破裂,交渉[こうしょう]は 決裂[けつれつ]に 終[お]わった。,談判以決裂告終。
N1,名詞：論理・言語・思考（N1）,合致,合致[がっち],がっち,gatchi,名,一致；符合,二人[ふたり]の 意見[いけん]が 合致[がっち]した。,兩人的意見一致了。
N1,名詞：論理・言語・思考（N1）,符合,符合[ふごう],ふごう,fugō,名,吻合；相符,証言[しょうげん]と 事実[じじつ]が 符合[ふごう]する。,證詞與事實相符。
N1,名詞：論理・言語・思考（N1）,齟齬,齟齬[そご],そご,sogo,名,分歧；不一致,説明[せつめい]と 実際[じっさい]に 齟齬[そご]が 生[しょう]じた。,說明與實際產生了分歧。
N1,名詞：論理・言語・思考（N1）,乖離,乖離[かいり],かいり,kairi,名,背離；乖離,理想[りそう]と 現実[げんじつ]の 乖離[かいり]に 悩[なや]む。,為理想與現實的背離而苦惱。
